PersonMasterID,PersonName,GenderID,HomeDistrictID,PrimaryCrimeHeadID,PrimaryMO,TotalCasesLinked,IsRepeatOffender
448,Udarsh Chakrabarti,M,6,2,Daylight chain/bag snatching,1,0
449,Neel Dada,T,11,3,Family/relative-perpetrated,1,0
450,Ati Parsa,F,11,3,Family/relative-perpetrated,1,0
451,Samaksh Sawhney,M,11,3,Persistent online stalking before offence,1,0
452,Ekta Oza,F,11,3,Family/relative-perpetrated,1,0
453,Upma Sarna,F,15,5,Loan-default cheating,1,0
454,Mitali Aurora,F,15,5,Ponzi / fake investment scheme,1,0
455,Aditya Mall,M,15,5,Cheque bounce fraud,1,0
456,Warda Mannan,T,8,2,Lock-picking,1,0
457,Rudra Rajagopal,M,11,5,Loan-default cheating,1,0
458,Nitara Setty,T,8,5,Cheque bounce fraud,1,0
459,Warjas Sani,M,8,5,Cheque bounce fraud,1,0
460,Lajita Seth,F,8,5,Ponzi / fake investment scheme,1,0
461,Reva Solanki,T,3,4,Phishing link / fake link,1,0
462,Zayyan Cheema,M,3,4,Fake KYC update call,1,0
463,Girish Ramesh,M,3,4,Phishing link / fake link,1,0
464,Kavya Sankar,F,3,4,Social media impersonation,1,0
465,Indali Karnik,F,8,2,Vehicle theft with duplicate key,1,0
466,Luke Brahmbhatt,M,12,2,Lock-picking,1,0
467,Amaira Borah,F,7,5,Loan-default cheating,1,0
468,Chaitaly Raju,T,7,5,Cheque bounce fraud,1,0
469,Xavier Comar,M,7,2,Forced window/door entry,1,0
470,Yashoda Mishra,T,7,1,Knife-related assault,1,0
471,Aachal Bajaj,F,5,1,Ambush attack at night,1,0
472,Saanvi Mutti,T,11,5,Shell company fraud,1,0
473,Chandran Talwar,M,8,4,OTP fraud,1,0
474,Bahadurjit Warrior,T,8,4,Social media impersonation,1,0
475,Reva Kunda,F,2,1,Knife-related assault,1,0
476,Pranit Ganesh,M,2,1,Ambush attack at night,1,0
477,Pratyush Cheema,M,2,1,Ambush attack at night,1,0
478,Bhavini Dara,T,2,1,Ambush attack at night,1,0
479,Oviya Bhattacharyya,F,6,2,Vehicle theft with duplicate key,1,0
480,Hardik Sheth,T,14,2,Daylight chain/bag snatching,1,0
481,Aadi Buch,T,14,2,Vehicle theft with duplicate key,1,0
482,Ekiya Keer,T,9,3,Workplace harassment,1,0
483,Ayushman Sekhon,M,11,2,Lock-picking,1,0
484,Krishna Chauhan,F,12,4,Fake KYC update call,1,0
485,Aashi Mand,F,6,4,Social media impersonation,1,0
486,Noah Ravel,T,5,1,Ambush attack at night,1,0
487,Gauri Bahri,F,4,1,Ambush attack at night,1,0
488,Kevin Anne,T,12,4,Fake KYC update call,1,0
489,Michael Parikh,T,12,4,OTP fraud,1,0
490,Ishaan Nori,T,12,4,OTP fraud,1,0
491,Nirja Nazareth,F,5,3,Family/relative-perpetrated,1,0
492,Varenya Jhaveri,F,5,3,Persistent online stalking before offence,1,0
493,Chaitaly Dhar,T,5,3,Workplace harassment,1,0
494,Sneha Setty,F,13,2,Vehicle theft with duplicate key,1,0
495,Ishanvi Chacko,T,4,4,Phishing link / fake link,1,0
496,Tara Sagar,T,4,4,Social media impersonation,1,0
497,Patrick Thaman,T,15,2,Forced window/door entry,1,0
498,Vincent Naidu,T,14,4,Fake KYC update call,1,0
499,Ojasvi Choudhry,T,14,4,Fake KYC update call,1,0
500,Atharv Parekh,M,14,4,Phishing link / fake link,1,0
501,Samarth Varma,M,2,4,OTP fraud,1,0
502,Harinakshi Raghavan,F,4,2,Lock-picking,1,0
503,Zarna Khurana,T,9,1,Knife-related assault,1,0
504,Inaya Pathak,T,9,1,Unarmed physical assault,1,0
505,Ojas Kothari,M,3,2,Lock-picking,1,0
506,Ira Issac,T,3,2,Vehicle theft with duplicate key,1,0
507,Utkarsh Taneja,M,5,5,Shell company fraud,1,0
508,Kritika Gandhi,F,5,5,Shell company fraud,1,0
509,Neelima Bumb,F,5,5,Shell company fraud,1,0
510,Yauvani Guha,T,6,5,Cheque bounce fraud,1,0
511,Theodore Barad,M,8,1,Ambush attack at night,1,0
512,Edhitha Nair,F,15,2,Lock-picking,1,0
513,Joshua Sankar,M,13,5,Ponzi / fake investment scheme,1,0
514,Oviya Bawa,T,13,5,Ponzi / fake investment scheme,1,0
515,Ikshita Wali,F,13,5,Loan-default cheating,1,0
516,Ridhi Gara,T,8,2,Daylight chain/bag snatching,1,0
517,Deepa Ghosh,T,8,2,Daylight chain/bag snatching,1,0
518,Ayush Soman,T,1,2,Vehicle theft with duplicate key,1,0
519,Zayan Bal,M,1,2,Daylight chain/bag snatching,1,0
520,Saanvi Kumar,F,1,2,Daylight chain/bag snatching,1,0
521,Sara Chatterjee,F,7,1,Unarmed physical assault,1,0
522,Anya Savant,F,2,2,Daylight chain/bag snatching,1,0
523,Kashish Thakur,T,2,2,Daylight chain/bag snatching,1,0
524,Wakeeta Minhas,F,2,2,Vehicle theft with duplicate key,1,0
525,Meghana Kale,F,8,5,Loan-default cheating,1,0
526,Anya Shenoy,T,15,3,Persistent online stalking before offence,1,0
527,Teerth Chand,T,15,3,Family/relative-perpetrated,1,0
528,Harrison Karpe,T,13,3,Persistent online stalking before offence,1,0
529,Henry Mahal,T,10,1,Ambush attack at night,1,0
530,Bimala Mahal,F,12,1,Ambush attack at night,1,0
531,Aarini Bir,F,12,1,Blunt weapon assault,1,0
532,Sai Gandhi,M,12,1,Ambush attack at night,1,0
533,Saumya Dar,F,12,1,Blunt weapon assault,1,0
534,Qarin Karnik,M,15,2,Vehicle theft with duplicate key,1,0
535,Arjun Parsa,M,15,2,Daylight chain/bag snatching,1,0
536,Christopher Majumdar,T,15,2,Vehicle theft with duplicate key,1,0
537,Liam Ramanathan,M,15,2,Daylight chain/bag snatching,1,0
538,Yagnesh Varughese,M,3,3,Family/relative-perpetrated,1,0
539,Samaksh Ravel,M,3,3,Persistent online stalking before offence,1,0
540,Gagan Ramachandran,M,5,3,Persistent online stalking before offence,1,0
541,Rudra Kapur,M,10,3,Persistent online stalking before offence,1,0
542,Nidra Shere,T,15,4,Phishing link / fake link,1,0
543,Irya Srinivas,F,10,2,Forced window/door entry,1,0
544,Veer Vasa,M,10,2,Daylight chain/bag snatching,1,0
545,Gopal Dey,M,10,2,Daylight chain/bag snatching,1,0
546,Lucky Ranganathan,T,9,5,Cheque bounce fraud,1,0
547,Abhimanyu Chowdhury,M,5,4,Fake KYC update call,1,0
548,Yashodhara Aggarwal,F,7,4,Phishing link / fake link,1,0
549,Aarush Dada,M,11,2,Vehicle theft with duplicate key,1,0
550,Nitara Natt,T,11,2,Forced window/door entry,1,0
551,Zansi Halder,F,15,5,Loan-default cheating,1,0
552,Bahadurjit Om,M,15,5,Loan-default cheating,1,0
553,Jason Basu,M,15,5,Shell company fraud,1,0
554,Theodore Sheth,M,13,1,Knife-related assault,1,0
555,Jagvi Patla,F,13,1,Knife-related assault,1,0
556,Nitesh Narang,M,12,1,Knife-related assault,1,0
557,Alexander Subramaniam,T,8,1,Unarmed physical assault,1,0
558,Samaksh Bahri,T,8,1,Unarmed physical assault,1,0
559,Ikshita Mammen,T,7,4,Fake KYC update call,1,0
560,Anthony Khurana,M,5,4,OTP fraud,1,0
561,Garima Dhaliwal,T,9,2,Forced window/door entry,1,0
562,Nachiket Rajagopalan,T,9,2,Daylight chain/bag snatching,1,0
563,Jagrati Rao,T,9,2,Vehicle theft with duplicate key,1,0
564,Nidra Khare,F,9,2,Vehicle theft with duplicate key,1,0
565,Neha Suri,T,6,1,Blunt weapon assault,1,0
566,Azaan Chawla,M,14,1,Ambush attack at night,1,0
567,Farhan Merchant,T,9,2,Lock-picking,1,0
568,Meera Vig,F,9,2,Forced window/door entry,1,0
569,Garima Mahal,F,3,4,Phishing link / fake link,1,0
570,Chaaya Deo,F,11,1,Ambush attack at night,1,0
571,Omisha Patla,F,9,3,Family/relative-perpetrated,1,0
572,Qarin Rastogi,M,9,3,Workplace harassment,1,0
573,Wridesh Sastry,T,9,3,Family/relative-perpetrated,1,0
574,Atharv Rastogi,M,9,3,Persistent online stalking before offence,1,0
575,Tanveer Chaudhuri,M,3,2,Forced window/door entry,1,0
576,Tristan Sarma,M,9,2,Lock-picking,1,0
577,Indira Kamdar,F,9,2,Forced window/door entry,1,0
578,Lavanya Parikh,F,3,2,Lock-picking,1,0
579,Eta Shroff,T,3,2,Lock-picking,1,0
580,Hema Bobal,T,5,2,Lock-picking,1,0
581,Bina Sarin,T,5,2,Lock-picking,1,0
582,Chaitanya Anne,M,5,2,Vehicle theft with duplicate key,1,0
583,Raagini Sem,T,5,2,Vehicle theft with duplicate key,1,0
584,Qarin Sibal,M,14,3,Persistent online stalking before offence,1,0
585,Balvan Dash,M,14,3,Family/relative-perpetrated,1,0
586,Henry Thaker,M,5,1,Unarmed physical assault,1,0
587,Dhruv Wali,T,5,1,Unarmed physical assault,1,0
588,Mekhala Vig,F,5,1,Unarmed physical assault,1,0
589,Ranveer Rama,M,5,1,Unarmed physical assault,1,0
590,Zaitra Venkataraman,F,13,5,Shell company fraud,1,0
591,Eiravati Agrawal,T,2,2,Vehicle theft with duplicate key,1,0
592,Vasana Zacharia,F,12,3,Family/relative-perpetrated,1,0
593,Naveen Sundaram,M,14,1,Ambush attack at night,1,0
594,Kiaan Pingle,M,14,1,Unarmed physical assault,1,0
595,Siddharth Chaudhuri,T,12,2,Lock-picking,1,0
596,Januja Sampath,T,1,3,Persistent online stalking before offence,1,0
597,Tripti Dutt,F,1,3,Family/relative-perpetrated,1,0
598,Falak Dhaliwal,F,15,2,Forced window/door entry,1,0
599,Kevin Bir,M,12,2,Vehicle theft with duplicate key,1,0
600,Sudiksha Golla,F,3,3,Persistent online stalking before offence,1,0
601,Bhavna Gaba,F,3,3,Family/relative-perpetrated,1,0
602,Nitara Tank,F,3,3,Persistent online stalking before offence,1,0
603,Damini Dhar,T,5,3,Family/relative-perpetrated,1,0
604,Eiravati Mangat,F,5,3,Family/relative-perpetrated,1,0
605,Pranav Bains,M,5,3,Persistent online stalking before offence,1,0
606,Indrajit Mody,M,12,2,Daylight chain/bag snatching,1,0
607,Tanvi Kala,F,10,2,Lock-picking,1,0
608,Ekapad Raghavan,M,10,2,Vehicle theft with duplicate key,1,0
609,Edhitha Baral,F,10,2,Vehicle theft with duplicate key,1,0
610,Jack Kibe,T,1,5,Loan-default cheating,1,0
611,Sachi Natarajan,T,1,5,Shell company fraud,1,0
612,Kritika Anand,F,1,1,Ambush attack at night,1,0
613,Dhriti Bajwa,F,2,5,Shell company fraud,1,0
614,Baljiwan Mukherjee,T,2,5,Ponzi / fake investment scheme,1,0
615,Ria Dubey,T,2,5,Cheque bounce fraud,1,0
616,Nidra Bhakta,F,2,5,Ponzi / fake investment scheme,1,0
617,Frado Khosla,M,10,1,Knife-related assault,1,0
618,Krisha Gara,F,10,1,Ambush attack at night,1,0
619,Bhavika Chowdhury,T,5,1,Blunt weapon assault,1,0
620,Panini Chaudhari,F,5,1,Blunt weapon assault,1,0
621,Ekantika Sen,F,14,1,Unarmed physical assault,1,0
622,Wyatt Pillay,M,11,1,Knife-related assault,1,0
623,Dayamai Kadakia,T,5,2,Forced window/door entry,1,0
624,Champak Purohit,M,9,2,Forced window/door entry,1,0
625,Teerth Date,M,9,2,Forced window/door entry,1,0
626,Tanvi Sankar,F,9,2,Forced window/door entry,1,0
627,Frado Konda,T,7,2,Forced window/door entry,1,0
628,Timothy Warrior,M,7,2,Forced window/door entry,1,0
629,Ekanta Sehgal,F,7,2,Vehicle theft with duplicate key,1,0
630,Gaurangi Bhatnagar,F,12,2,Vehicle theft with duplicate key,1,0
631,Alexander Bora,M,12,2,Daylight chain/bag snatching,1,0
632,Peter Kala,T,12,2,Lock-picking,1,0
633,Warinder Maharaj,T,11,5,Cheque bounce fraud,1,0
634,Maanav Ganesan,M,11,5,Ponzi / fake investment scheme,1,0
635,Noah Bhat,T,11,5,Shell company fraud,1,0
636,Farhan Nagar,M,4,3,Family/relative-perpetrated,1,0
637,Gagan Toor,M,4,3,Workplace harassment,1,0
638,Damini Gour,F,1,1,Ambush attack at night,1,0
639,Vasudha Bumb,F,4,2,Lock-picking,1,0
640,Alka Mutti,F,4,2,Vehicle theft with duplicate key,1,0
641,Amara Mander,T,4,2,Forced window/door entry,1,0
642,Kiaan Choudhary,M,4,2,Daylight chain/bag snatching,1,0
643,Warjas Vasa,M,2,1,Ambush attack at night,1,0
644,Tanvi Morar,T,2,5,Ponzi / fake investment scheme,1,0
645,Vedant Choudhary,M,1,5,Loan-default cheating,1,0
646,Indrajit Kannan,M,2,4,Phishing link / fake link,1,0
647,Krisha Bhat,F,11,2,Lock-picking,1,0
648,Tanveer Lal,T,11,3,Workplace harassment,1,0
649,Rajata Badal,T,9,3,Family/relative-perpetrated,1,0
650,Reva Ratta,F,9,3,Family/relative-perpetrated,1,0
651,Gaurav Natt,M,9,3,Workplace harassment,1,0
652,Rachana Bhatti,T,9,3,Family/relative-perpetrated,1,0
653,Ekansh Chauhan,M,12,4,Social media impersonation,1,0
654,Jack Bhat,M,14,2,Lock-picking,1,0
655,Diya Dubey,T,14,2,Vehicle theft with duplicate key,1,0
656,Yamini Kota,T,12,4,Fake KYC update call,1,0
657,Darsh Ratti,M,11,2,Forced window/door entry,1,0
658,Onkar Mani,T,7,1,Blunt weapon assault,1,0
659,Zilmil Sunder,F,6,5,Shell company fraud,1,0
660,Gagan Bose,T,3,3,Workplace harassment,1,0
661,Samar Suri,M,3,3,Family/relative-perpetrated,1,0
662,Peter Ganguly,M,3,3,Persistent online stalking before offence,1,0
663,Harrison Goyal,M,1,5,Cheque bounce fraud,1,0
664,Ekanta Lata,T,13,1,Blunt weapon assault,1,0
665,Bimala Sahni,T,11,5,Cheque bounce fraud,1,0
666,Mitesh Balakrishnan,M,11,5,Ponzi / fake investment scheme,1,0
667,Jalsa Maharaj,F,5,2,Forced window/door entry,1,0
668,Yuvraj Gera,M,2,2,Daylight chain/bag snatching,1,0
669,Hredhaan Goyal,T,2,2,Vehicle theft with duplicate key,1,0
670,Shaurya Bhatti,M,12,5,Cheque bounce fraud,1,0
671,Ekaja Kota,F,2,2,Daylight chain/bag snatching,1,0
672,Vedant Sahota,M,2,2,Vehicle theft with duplicate key,1,0
673,Balveer Kapadia,M,2,4,Fake KYC update call,1,0
674,Jonathan Sengupta,M,4,2,Vehicle theft with duplicate key,1,0
675,Gabriel Lanka,M,2,1,Unarmed physical assault,1,0
676,Nihal Ghosh,M,7,2,Vehicle theft with duplicate key,1,0
677,Lakshit Rao,M,7,2,Vehicle theft with duplicate key,1,0
678,Vinaya Sur,F,10,2,Lock-picking,1,0
679,Lakshit Sen,M,7,1,Blunt weapon assault,1,0
680,Gayathri Venkataraman,F,8,5,Ponzi / fake investment scheme,1,0
681,Aarnav Sagar,T,2,1,Unarmed physical assault,1,0
682,Tanish Andra,M,2,2,Vehicle theft with duplicate key,1,0
683,William Ganesan,T,2,2,Daylight chain/bag snatching,1,0
684,Oni Kala,F,2,2,Daylight chain/bag snatching,1,0
685,Manan Sarin,T,2,2,Lock-picking,1,0
686,Shivani Sur,T,12,3,Persistent online stalking before offence,1,0
687,Aarna Sodhi,F,9,5,Cheque bounce fraud,1,0
688,Aashi Wali,T,9,5,Ponzi / fake investment scheme,1,0
689,Hardik Issac,M,14,2,Vehicle theft with duplicate key,1,0
690,Gayathri Char,F,14,2,Vehicle theft with duplicate key,1,0
691,Manthan Brahmbhatt,M,14,2,Forced window/door entry,1,0
692,Ganga Vyas,F,7,4,OTP fraud,1,0
693,Ayushman Dugar,T,7,4,OTP fraud,1,0
694,Yamini Rattan,F,7,2,Vehicle theft with duplicate key,1,0
695,Radha Swaminathan,F,12,3,Workplace harassment,1,0
696,Chanakya Subramanian,M,12,3,Family/relative-perpetrated,1,0
697,Azad Raghavan,M,11,5,Ponzi / fake investment scheme,1,0
698,Mohini Bhakta,F,7,2,Lock-picking,1,0
699,Radhika Baria,F,13,2,Forced window/door entry,1,0
700,Zilmil Setty,T,15,2,Forced window/door entry,1,0
701,Chakrika Shah,T,15,2,Daylight chain/bag snatching,1,0
702,Nandini Wable,F,7,5,Cheque bounce fraud,1,0
703,Akshay Rajan,M,7,5,Shell company fraud,1,0
704,Max Prabhu,T,7,5,Ponzi / fake investment scheme,1,0
705,Falguni Menon,F,9,5,Shell company fraud,1,0
706,Upkaar Muni,M,9,5,Shell company fraud,1,0
707,Shravya Chad,F,9,5,Ponzi / fake investment scheme,1,0
708,Yashawini Mann,T,9,5,Cheque bounce fraud,1,0
709,Panini Morar,T,1,4,Fake KYC update call,1,0
710,Jalsa Singhal,F,12,3,Persistent online stalking before offence,1,0
711,Watika Din,F,12,3,Workplace harassment,1,0
712,Ria Walia,T,15,1,Ambush attack at night,1,0
713,Anamika Rege,F,15,1,Ambush attack at night,1,0
714,Dalbir Swamy,T,15,1,Blunt weapon assault,1,0
715,Jyoti Kata,F,13,5,Loan-default cheating,1,0
716,Priya Sangha,T,13,5,Loan-default cheating,1,0
717,Vasatika Lad,F,3,4,OTP fraud,1,0
718,Sarthak Verma,M,3,1,Unarmed physical assault,1,0
719,Waida Memon,F,8,2,Forced window/door entry,1,0
720,Dalbir Bajaj,M,9,1,Blunt weapon assault,1,0
721,Amruta Rajagopalan,F,15,4,OTP fraud,1,0
722,Samar Vora,T,15,4,OTP fraud,1,0
723,Henry Korpal,M,1,4,Phishing link / fake link,1,0
724,Ridhi Viswanathan,T,6,1,Unarmed physical assault,1,0
725,Ridhi Bandi,F,3,1,Blunt weapon assault,1,0
726,Bhanumati Gupta,F,3,1,Ambush attack at night,1,0
727,Upkaar Edwin,M,10,5,Ponzi / fake investment scheme,1,0
728,Widisha Merchant,F,7,3,Family/relative-perpetrated,1,0
729,Abhiram Dhawan,M,4,5,Loan-default cheating,1,0
730,Jasmit Aurora,F,4,5,Cheque bounce fraud,1,0
731,Jairaj Chada,T,4,5,Loan-default cheating,1,0
732,Wridesh Bhakta,M,8,3,Persistent online stalking before offence,1,0
733,Xalak Venkataraman,F,12,2,Vehicle theft with duplicate key,1,0
734,Alka Bhalla,F,15,3,Family/relative-perpetrated,1,0
735,Chaitaly Dora,T,11,3,Workplace harassment,1,0
736,Yuvraj Chanda,T,8,2,Forced window/door entry,1,0
737,Janya Lalla,F,8,4,OTP fraud,1,0
738,Devika Srinivasan,F,8,4,Social media impersonation,1,0
739,Neel Dar,M,15,1,Ambush attack at night,1,0
740,Upadhriti Mammen,T,2,4,Social media impersonation,1,0
741,Jeremiah Chakraborty,T,2,4,OTP fraud,1,0
742,Vasatika Luthra,T,2,4,OTP fraud,1,0
743,Banjeet De,M,10,2,Forced window/door entry,1,0
744,Abhiram Maharaj,M,10,2,Lock-picking,1,0
745,Sara Ganesh,T,12,1,Unarmed physical assault,1,0
746,Naksh Apte,M,12,1,Unarmed physical assault,1,0
747,Manya Dey,F,12,1,Ambush attack at night,1,0
748,Upkaar Samra,T,12,1,Blunt weapon assault,1,0
749,Krisha Kalla,T,9,4,Social media impersonation,1,0
750,Logan Koshy,M,9,4,Phishing link / fake link,1,0
751,Ishwar Prabhu,T,1,4,Phishing link / fake link,1,0
752,Ucchal Ghose,F,5,2,Forced window/door entry,1,0
753,Baljiwan Chaudhry,M,10,2,Lock-picking,1,0
754,Finn Baral,M,10,2,Lock-picking,1,0
755,Triveni Minhas,T,9,3,Workplace harassment,1,0
756,Ayushman Mallick,M,10,1,Ambush attack at night,1,0
757,Theodore Anand,T,10,1,Unarmed physical assault,1,0
758,Vamakshi Varkey,T,14,3,Persistent online stalking before offence,1,0
759,Qasim Borra,M,12,3,Family/relative-perpetrated,1,0
760,Ati Deshpande,T,11,3,Workplace harassment,1,0
761,Yutika Luthra,T,6,2,Vehicle theft with duplicate key,1,0
762,Vrinda Munshi,F,13,5,Loan-default cheating,1,0
763,Karan Choudhry,M,13,5,Loan-default cheating,1,0
764,Varenya Brahmbhatt,T,2,2,Lock-picking,1,0
765,Jhalak Viswanathan,F,11,1,Ambush attack at night,1,0
766,Anusha Reddy,T,14,4,Fake KYC update call,1,0
767,Warjas Sandhu,T,10,1,Knife-related assault,1,0
768,Gabriel Jhaveri,M,3,3,Family/relative-perpetrated,1,0
769,Wahab Mistry,T,3,3,Persistent online stalking before offence,1,0
770,Faqid Buch,M,3,3,Persistent online stalking before offence,1,0
771,Wridesh Subramaniam,T,12,1,Ambush attack at night,1,0
772,Simon Narasimhan,T,6,1,Blunt weapon assault,1,0
773,Kai Krish,T,1,3,Family/relative-perpetrated,1,0
774,Elijah Tandon,T,7,5,Loan-default cheating,1,0
775,Caleb Saxena,M,6,4,Fake KYC update call,1,0
776,Ijaya Johal,T,6,4,OTP fraud,1,0
777,Chandran Mahal,M,5,5,Ponzi / fake investment scheme,1,0
778,Jairaj Goswami,M,13,2,Daylight chain/bag snatching,1,0
779,Rachita Yogi,F,12,1,Knife-related assault,1,0
780,Chakradev Memon,M,12,1,Knife-related assault,1,0
781,Parth Ben,T,12,1,Blunt weapon assault,1,0
782,Ranveer Singh,M,12,3,Persistent online stalking before offence,1,0
783,Gaurang Sachar,M,12,3,Workplace harassment,1,0
784,Andrew Ramaswamy,M,13,2,Daylight chain/bag snatching,1,0
785,Aayush Chander,T,13,2,Vehicle theft with duplicate key,1,0
786,Rohan Parmar,T,11,1,Blunt weapon assault,1,0
787,Sanaya Narain,T,11,1,Ambush attack at night,1,0
788,Gavin Ranganathan,T,11,1,Unarmed physical assault,1,0
789,Jatin Sabharwal,M,9,4,Fake KYC update call,1,0
790,Patrick Randhawa,T,11,5,Ponzi / fake investment scheme,1,0
791,Frado Jain,M,11,5,Shell company fraud,1,0
792,Jeet Bhalla,M,7,3,Workplace harassment,1,0
793,Veda Konda,F,15,2,Vehicle theft with duplicate key,1,0
794,Dominic Trivedi,M,5,2,Daylight chain/bag snatching,1,0
795,Vivaan Din,M,5,2,Lock-picking,1,0
796,Chameli Sankaran,F,1,1,Ambush attack at night,1,0
797,Isha Bawa,T,14,4,OTP fraud,1,0
798,Vivaan Bhatti,M,4,1,Knife-related assault,1,0
799,Widisha Chahal,T,8,2,Daylight chain/bag snatching,1,0
800,Aahana Mukhopadhyay,T,8,2,Lock-picking,1,0
801,Pranit Bains,M,7,5,Cheque bounce fraud,1,0
802,Sudiksha Dara,F,7,5,Cheque bounce fraud,1,0
803,Abhimanyu Patil,M,7,5,Shell company fraud,1,0
804,Lakshmi Agarwal,F,7,5,Loan-default cheating,1,0
805,Zayan Gala,M,3,5,Ponzi / fake investment scheme,1,0
806,Vasudha Bandi,F,8,4,OTP fraud,1,0
807,Sai Dhingra,F,4,4,OTP fraud,1,0
808,Guneet Patla,M,14,3,Workplace harassment,1,0
809,Chatresh Char,T,14,3,Family/relative-perpetrated,1,0
810,Advika Saraf,F,14,3,Persistent online stalking before offence,1,0
811,Neha Seshadri,T,14,3,Workplace harassment,1,0
812,Madhav Dixit,M,15,5,Cheque bounce fraud,1,0
813,Luke Ganguly,M,15,5,Ponzi / fake investment scheme,1,0
814,Praneel Palla,T,15,5,Cheque bounce fraud,1,0
815,Aachal Upadhyay,T,15,5,Cheque bounce fraud,1,0
816,Pahal Sem,T,11,3,Family/relative-perpetrated,1,0
817,Chatresh Sule,M,7,1,Ambush attack at night,1,0
818,Avi D’Alia,M,7,4,Fake KYC update call,1,0
819,Urmi Sharaf,T,10,1,Unarmed physical assault,1,0
820,Girindra Halder,T,11,4,Social media impersonation,1,0
821,Hema Lad,F,11,4,Phishing link / fake link,1,0
822,Jagvi Narain,F,11,4,Fake KYC update call,1,0
823,Tarak Gade,T,11,4,Phishing link / fake link,1,0
824,Gayathri D’Alia,F,2,5,Ponzi / fake investment scheme,1,0
825,Yug Zachariah,T,10,4,OTP fraud,1,0
826,Ekanta Pandya,F,3,2,Forced window/door entry,1,0
827,Ekavir Bir,T,8,2,Lock-picking,1,0
828,Anmol Sekhon,M,12,5,Shell company fraud,1,0
829,Aachal Sridhar,T,10,3,Workplace harassment,1,0
830,Sara Gulati,T,8,2,Daylight chain/bag snatching,1,0
831,Edhitha Koshy,F,13,5,Loan-default cheating,1,0
832,Yamini Parsa,F,4,4,Fake KYC update call,1,0
833,Gauri Chada,T,4,4,Phishing link / fake link,1,0
834,Nandini Dhar,F,4,4,Phishing link / fake link,1,0
835,Dipta Behl,F,4,4,Fake KYC update call,1,0
836,Dakshesh Dhar,M,4,3,Persistent online stalking before offence,1,0
837,Dalbir Madan,T,13,2,Daylight chain/bag snatching,1,0
838,Zaid Raj,M,8,2,Lock-picking,1,0
839,Gayathri Bera,T,3,2,Daylight chain/bag snatching,1,0
840,Avni Kata,F,14,1,Knife-related assault,1,0
841,Max Deol,M,14,1,Knife-related assault,1,0
842,Bina Bail,F,12,1,Ambush attack at night,1,0
843,Arjun Bassi,M,12,1,Knife-related assault,1,0
844,Jatin Shankar,T,12,1,Blunt weapon assault,1,0
845,Harrison Narayan,M,10,1,Blunt weapon assault,1,0
846,Falguni Suri,F,15,1,Knife-related assault,1,0
847,Manbir Dyal,M,10,3,Persistent online stalking before offence,1,0
848,Samarth Borah,T,10,3,Workplace harassment,1,0
849,Kritika Dhawan,F,10,3,Family/relative-perpetrated,1,0
850,Kalpit Bhandari,M,12,4,Phishing link / fake link,1,0
851,Ronith Rajagopalan,T,12,4,Fake KYC update call,1,0
852,Chavvi Chatterjee,F,15,1,Unarmed physical assault,1,0
853,Kritika Thakkar,F,7,5,Cheque bounce fraud,1,0
854,Baljiwan Boase,T,7,5,Ponzi / fake investment scheme,1,0
