ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
2303,2202,Gaurav Bahri,75,8,2,4,1
2304,2203,Chanchal Jaggi,24,4,1,5,2
2305,2204,Rachita Narain,63,9,3,1,2
2306,2205,Vasatika Badal,60,6,5,3,2
2307,2206,Amrita Goel,26,9,7,5,2
2308,2207,Jagrati Narang,71,7,5,3,2
2309,2208,Ayushman Raghavan,61,2,7,3,1
2310,2209,Irya Saraf,64,2,2,2,2
2311,2210,Fiyaz Gulati,61,5,2,2,1
2312,2211,Urmi Jaggi,22,6,7,3,2
2313,2212,Oliver Mani,29,1,1,2,1
2314,2213,Pallavi Ghose,24,2,1,2,2
2315,2214,Vyanjana Nagi,34,4,2,2,2
2316,2215,Gaurav Char,42,5,2,4,1
2317,2216,Lila Nagy,21,9,5,3,2
2318,2216,Ronith Suresh,31,2,5,1,1
2319,2217,Ikshita Nazareth,48,1,1,1,2
2320,2218,Irya Chaudhry,47,8,7,5,2
2321,2219,Abhimanyu Walla,20,9,3,2,1
2322,2220,Madhavi Ramachandran,27,2,4,5,2
2323,2221,Jagrati Nath,50,1,1,5,2
2324,2222,Bakhshi Chakraborty,55,2,4,4,1
2325,2223,Mohini Iyer,36,7,6,4,2
2326,2224,Ansh Narayanan,32,2,7,5,1
2327,2225,Yashvi Chokshi,65,4,1,4,2
2328,2226,Mugdha Agate,54,1,5,1,2
2329,2226,Bhanumati Palla,40,4,3,2,2
2330,2227,Mekhala Oak,51,1,2,4,2
2331,2228,Adya Chaudhari,71,3,6,3,2
2332,2229,Balvan Borde,52,3,5,5,1
2333,2230,Hardik Sibal,56,6,2,1,1
2334,2231,Yashasvi Karan,30,3,1,3,2
2335,2232,Krishna Borra,50,5,5,4,2
2336,2232,Rayaan Oommen,37,2,1,3,1
2337,2233,Vansha Kakar,31,4,1,1,2
2338,2234,Eshana Hayre,68,1,6,4,2
2339,2235,Ikshita Luthra,52,3,3,5,2
2340,2236,Sanya Varkey,23,6,1,5,2
2341,2237,Wyatt Dara,35,5,2,1,1
2342,2238,Balendra Mohanty,62,1,5,3,1
2343,2239,Zayyan Nayak,49,3,3,3,1
2344,2240,Ganga Banik,27,2,7,4,2
2345,2241,Vrinda Kohli,20,8,3,1,2
2346,2242,Yashoda Puri,49,9,4,1,2
2347,2243,Zayyan Sarna,36,3,6,1,1
2348,2244,Theodore Roy,75,2,3,1,1
2349,2244,Indali Bail,18,3,5,4,2
2350,2245,Daksh Rout,36,3,4,3,1
2351,2246,Wyatt Menon,29,4,2,5,1
2352,2247,Parth Chacko,23,3,2,5,1
2353,2248,Dipta Chaudhari,46,4,4,3,2
2354,2249,Chasmum Madan,46,2,2,5,2
2355,2250,Hardik Wali,36,8,1,4,1
2356,2251,Nidhi Kaur,44,4,3,1,2
2357,2252,Leela Chawla,35,3,4,1,2
2358,2253,Amruta Vig,59,1,5,5,2
2359,2254,Thomas Dhar,66,7,1,4,1
2360,2255,Dayamai Sood,20,4,7,1,2
2361,2256,Vasatika Chakrabarti,54,4,7,4,2
2362,2257,Benjamin Dani,37,2,3,3,1
2363,2258,Hemani Pathak,44,3,3,4,2
2364,2259,Aashi Krishnan,73,2,6,2,2
2365,2260,Orinder More,21,9,4,5,1
2366,2261,Bahadurjit Choudhury,57,3,7,3,1
2367,2262,Rachita Magar,67,3,3,2,2
2368,2263,Manbir Warrior,53,2,1,2,1
2369,2264,Nachiket Badal,44,2,3,1,1
2370,2265,Bhavika Basak,28,9,5,4,2
2371,2266,Sneha Sehgal,31,8,5,4,2
2372,2267,Ekani Biswas,28,2,7,3,2
2373,2268,Sai Khanna,35,4,7,1,2
2374,2269,Ishaan Sridhar,41,4,4,4,1
2375,2270,Qadim Salvi,21,9,4,3,1
2376,2271,Tejas Padmanabhan,65,1,6,1,1
2377,2272,Prisha Dhawan,65,5,6,4,2
2378,2273,Guneet Sehgal,42,5,6,4,1
2379,2274,Vrinda Warrior,20,5,3,1,2
2380,2275,Arjun Wali,58,7,2,5,1
2381,2275,Tanay Murty,25,8,6,4,1
2382,2276,Ridhi Natt,50,5,3,2,2
2383,2277,Lakshmi Savant,22,6,7,4,2
2384,2278,Laban Ramakrishnan,55,8,3,4,1
2385,2279,Azaan Raghavan,20,4,6,4,1
2386,2280,Gaurang Loyal,51,5,2,3,1
2387,2281,Anjali Gopal,38,9,1,3,2
2388,2282,Agastya Soni,72,7,3,4,1
2389,2283,Raagini Kurian,67,9,3,4,2
2390,2284,Falguni Parekh,74,5,7,3,2
2391,2285,Omaja Sarma,69,8,5,1,2
2392,2286,Nathan Sanghvi,31,2,1,4,1
2393,2287,Xalak Bobal,54,6,5,4,2
2394,2288,Xiti Barman,63,6,5,3,2
2395,2289,Praneel Keer,34,4,5,2,1
2396,2290,Gopal Basu,62,7,1,5,1
2397,2291,Advika Ramesh,36,6,4,5,2
2398,2292,Tanveer Mistry,64,9,6,1,1
2399,2293,Wishi Chatterjee,33,6,4,5,2
2400,2294,Lipika Narayan,30,5,3,4,2
2401,2295,Caleb Das,30,2,4,1,1
2402,2296,Oscar Panchal,27,2,7,5,1
2403,2297,Ira Chahal,37,3,7,3,2
2404,2298,Anjali Walla,28,3,6,5,2
2405,2299,Chaman Grover,51,1,3,3,2
2406,2300,Yauvani Raval,60,6,1,1,2
2407,2301,Avni Apte,49,1,3,3,2
2408,2301,Pushti Warrior,39,4,6,1,2
2409,2302,Mitali Batta,49,7,5,3,2
2410,2303,Chatresh Som,71,6,2,4,1
2411,2304,Chatura Pant,69,3,6,5,1
2412,2305,Harshil Ranganathan,73,3,5,5,1
2413,2306,Balendra Deshmukh,40,7,4,4,1
2414,2307,Vincent Swaminathan,42,1,5,3,1
2415,2308,Urishilla Tara,44,4,4,2,2
2416,2309,Yashoda Vohra,72,3,2,3,2
2417,2310,Devansh Guha,54,3,6,1,1
2418,2311,Widisha Dash,70,1,3,2,2
2419,2312,Ekbal Chaudhuri,66,1,3,1,1
2420,2313,Falan Gera,29,2,3,3,1
2421,2314,Qabil Borde,69,9,4,3,1
2422,2315,Aachal Bhatt,37,3,1,2,2
2423,2316,Laksh Bhattacharyya,61,8,2,1,1
2424,2317,Harini Sanghvi,68,9,7,2,2
2425,2318,Radha Suri,55,5,2,1,2
2426,2318,Dayamai Ganguly,39,7,3,1,2
2427,2319,Dalbir Sachdeva,60,5,4,5,1
2428,2320,Patrick Sankaran,70,2,6,1,1
2429,2321,Brinda Yadav,68,6,4,2,2
2430,2322,Kala Dhaliwal,25,7,7,1,2
2431,2323,Pavani Deshpande,26,8,5,4,2
2432,2324,Devansh Loyal,54,5,5,2,1
2433,2325,Varenya Bala,19,7,3,1,2
2434,2326,Vyanjana Gala,66,2,5,2,2
2435,2326,Jeremiah Dayal,42,1,4,4,1
2436,2327,Dakshesh Agrawal,18,5,6,5,1
2437,2328,Vedika Vala,45,8,3,4,2
2438,2329,Aryan Raghavan,55,1,2,5,1
2439,2330,Brijesh Grover,22,8,1,4,1
2440,2331,Edhitha Padmanabhan,52,7,4,2,2
2441,2332,Unni Swaminathan,49,7,7,4,2
2442,2333,Harrison Lata,46,4,1,2,1
2443,2334,Dalbir Chowdhury,70,5,4,1,1
2444,2335,Chakradhar Bhardwaj,18,2,3,1,1
2445,2336,Chaitaly Varkey,73,8,1,4,2
2446,2337,Laban Bawa,33,6,4,3,1
2447,2338,Aarav Nayar,75,3,1,3,1
2448,2339,Guneet Guha,51,7,1,2,1
2449,2340,Gaurang Bhargava,42,8,7,2,1
2450,2341,Gayathri Sarraf,50,9,4,2,2
2451,2342,Nisha Taneja,38,3,3,4,2
2452,2343,Advaith Natt,35,2,2,4,1
2453,2344,Tamanna Ramakrishnan,38,9,4,5,2
2454,2345,Ayush Solanki,64,2,1,2,1
2455,2346,Gabriel Saha,68,6,1,4,1
2456,2347,Harrison Deo,50,8,6,5,1
2457,2348,Yashica Kannan,42,4,6,5,2
2458,2349,Bhavika Radhakrishnan,64,9,2,1,2
2459,2350,Om Suri,47,5,2,1,1
2460,2351,Nidra Lata,64,6,1,1,2
2461,2352,Gabriel Joshi,25,5,1,4,1
2462,2352,Arjun De,29,5,4,3,1
2463,2353,Bhavini Bhatti,73,8,7,4,2
2464,2354,Chakradhar Tara,21,9,4,4,1
2465,2355,Vrishti Golla,24,1,4,3,2
2466,2356,Sudiksha Murty,36,1,7,1,2
2467,2357,Brinda Ravi,74,1,1,5,2
2468,2358,Matthew Narasimhan,50,9,7,5,1
2469,2359,Oliver Choudhury,72,7,3,2,1
2470,2360,Lakshmi Ratta,22,6,7,3,2
2471,2361,Abha Savant,51,1,5,3,2
2472,2362,Ishwar Tiwari,46,2,6,4,1
2473,2363,Edhitha Dhar,38,2,5,1,2
2474,2364,Fariq Gala,57,3,5,1,1
2475,2365,Rajata Natarajan,32,5,1,1,2
2476,2366,Kalpit Narayanan,28,9,4,3,1
2477,2367,Qushi Virk,73,2,4,4,2
2478,2368,Zayyan Wadhwa,32,2,6,5,1
2479,2369,Ekaraj Balakrishnan,50,2,1,3,1
2480,2370,Widisha Palla,70,9,4,4,2
2481,2371,Advika Morar,60,4,6,1,2
2482,2372,Vasatika Mall,48,6,4,2,2
2483,2373,Ekantika Mukhopadhyay,51,6,7,3,2
2484,2374,Krishna Bose,67,1,7,4,1
2485,2375,Dhruv Gulati,40,9,5,2,1
2486,2376,Mitali Gade,48,9,5,1,2
2487,2377,Yashoda Roy,33,3,2,2,2
2488,2378,Robert Thaker,56,1,6,2,1
2489,2378,Ekantika Mitter,26,4,7,2,2
2490,2379,Upasna Bail,71,1,3,4,2
2491,2380,Siddharth Murthy,56,3,7,3,1
2492,2381,Yachana Dhawan,19,7,2,5,2
2493,2382,Jalsa Handa,74,8,3,4,2
2494,2383,Jagdish Karan,42,9,5,3,1
2495,2383,Nitara Gokhale,50,6,5,1,2
2496,2384,Gayathri Gill,46,8,1,4,2
2497,2385,Aahana Koshy,59,1,6,5,2
2498,2386,George Koshy,47,7,3,3,1
2499,2387,Unni D’Alia,34,8,3,4,2
2500,2388,Wriddhish Kota,21,2,6,1,1
2501,2389,Ekansh Kanda,47,6,7,5,1
2502,2390,Lipika Jha,58,9,2,2,2
2503,2391,Jacob Zacharia,68,9,6,4,1
2504,2392,Kabir Ramaswamy,34,4,1,5,1
2505,2393,Chaitaly Basak,40,6,3,5,2
2506,2394,Adweta Deep,28,5,6,2,2
2507,2395,Gauri Sahni,20,3,2,3,2
2508,2396,Charvi Sane,42,2,4,2,2
2509,2397,Yochana Dugar,32,6,3,1,2
2510,2398,Kevin Palla,65,9,5,1,1
2511,2399,Darpan Kamdar,47,8,2,5,1
2512,2400,Bhavya Goel,36,5,4,5,2
2513,2401,Frederick Garde,41,8,7,1,1
2514,2401,Charan Iyengar,57,5,2,2,1
2515,2402,Farhan Tella,73,2,6,5,1
2516,2403,Janaki Soman,62,9,3,2,2
2517,2404,Parth Krish,60,1,3,3,1
2518,2405,Pallavi Sodhi,67,8,1,4,2
2519,2406,Krishna Arya,22,3,5,5,2
2520,2407,Wyatt Mistry,75,2,2,2,1
2521,2408,Mason Bobal,52,9,4,5,1
2522,2409,Ijaya Sagar,42,6,7,3,2
2523,2410,Karan Narain,58,3,1,2,1
2524,2411,Banjeet Sandhu,21,6,5,4,1
2525,2412,Vihaan Bajaj,32,5,4,4,1
2526,2413,Fiyaz Shukla,31,6,6,5,1
2527,2414,Raksha Dass,27,4,3,3,2
2528,2415,Jhalak Chakraborty,42,1,7,3,2
2529,2416,Advaith Bail,37,3,2,3,1
2530,2417,Mitesh Boase,45,7,7,2,1
2531,2418,Siya Ramesh,39,7,5,3,2
2532,2419,Vihaan Memon,28,1,5,4,1
2533,2420,Madhavi Tara,35,7,5,1,2
2534,2421,Vamakshi Wadhwa,47,5,3,1,2
2535,2422,Qadim Khalsa,53,4,7,4,1
2536,2423,Aadi Seth,73,7,2,4,1
2537,2424,Oni Sant,46,2,4,5,2
2538,2425,Sachi Krishnamurthy,20,8,4,5,2
2539,2426,Harinakshi Pathak,75,6,1,3,2
2540,2427,Vedant Keer,61,6,5,2,1
2541,2427,Jack Agate,51,6,1,3,1
2542,2428,Yachana Cheema,44,2,2,1,2
2543,2429,Yashasvi Manne,68,3,6,2,2
2544,2430,Tanvi Sastry,47,1,3,4,2
2545,2431,Lajita Bedi,61,4,2,2,2
2546,2432,Odika Yadav,56,1,4,4,2
2547,2433,Lipika Muni,46,8,7,4,2
2548,2434,Rajata Chatterjee,74,9,1,4,2
2549,2435,Frado Lal,65,5,1,4,1
2550,2436,Chakrika Agarwal,31,6,3,3,2
2551,2437,Netra Trivedi,48,8,4,2,2
2552,2438,Vasana Babu,71,6,2,4,2
2553,2438,Yachana Warrior,48,9,4,1,2
2554,2439,Gopal Kunda,31,5,7,2,1
2555,2440,Eiravati Madan,49,5,7,2,2
2556,2441,Prisha Vasa,65,2,2,5,2
2557,2442,Oviya Goel,62,9,3,3,2
2558,2443,Aditya Venkataraman,42,6,3,5,1
2559,2444,Gayathri Edwin,71,2,5,3,2
2560,2445,Aradhana Bandi,55,3,6,3,2
2561,2446,Jagdish Issac,38,2,3,5,1
2562,2447,Oeshi Kota,50,3,3,5,2
2563,2447,Robert Tank,48,6,3,3,1
2564,2448,Dayita Raghavan,22,7,3,1,2
2565,2449,Ria Madan,60,4,7,1,2
2566,2450,Indrajit Mittal,40,7,7,2,1
2567,2451,Jyoti Misra,72,4,4,1,2
2568,2452,Chaitaly Raman,64,1,6,5,2
2569,2453,Zayyan Sibal,59,5,5,5,1
2570,2454,Nilima Balakrishnan,42,8,2,2,2
2571,2455,Jasmit Chahal,54,8,5,5,2
2572,2456,Lipika Dayal,33,3,2,4,2
2573,2457,Megha Vasa,28,8,6,2,2
2574,2458,Rayaan Chakraborty,46,7,2,5,1
2575,2459,Tripti Dalal,34,2,6,3,2
2576,2460,Nikita Seshadri,58,9,2,3,2
2577,2461,Mekhala Deo,39,1,7,5,2
2578,2462,Jagrati Raman,32,4,5,4,2
2579,2463,Jack Iyer,57,2,6,1,1
2580,2463,Udarsh Kalla,33,7,1,5,1
2581,2464,Naveen Som,50,6,2,4,1
2582,2465,Kritika Hora,30,2,3,1,2
2583,2466,Chameli Nagarajan,44,4,1,3,2
2584,2467,Azad Swaminathan,56,8,1,1,1
2585,2468,Mason Sarraf,39,6,1,1,1
2586,2469,Anthony Dugal,35,6,4,5,1
2587,2470,Chakradev Bala,41,1,5,4,1
2588,2471,Vivaan Sankaran,40,6,4,2,1
2589,2472,Zansi Doctor,68,9,5,3,2
2590,2473,Zehaan Mital,37,8,5,3,1
2591,2474,Oni Date,67,1,3,3,2
2592,2475,Chakrika Pingle,46,3,1,2,2
2593,2476,Mitesh Pal,19,8,7,5,1
2594,2477,Jacob Oza,51,7,7,5,1
2595,2478,Rayaan Pandit,43,7,7,3,1
2596,2479,Meera Randhawa,19,9,7,1,2
2597,2480,Daksha Balasubramanian,19,1,5,4,2
2598,2481,Harrison Chaudry,61,1,3,1,1
2599,2482,Ishaan Oza,49,7,4,1,1
2600,2483,Ekanta Karnik,43,9,1,1,2
2601,2484,Vinaya Grover,49,9,4,1,2
2602,2485,Ekbal Ramachandran,49,8,1,2,1
2603,2486,Yatan Padmanabhan,42,9,7,1,1
2604,2487,Chanakya Ramesh,67,9,4,4,1
2605,2488,Hredhaan Sawhney,59,9,6,5,1
2606,2489,Mugdha Balakrishnan,46,7,6,4,2
2607,2490,Lila Batra,65,7,6,4,2
2608,2491,Bhanumati Ganguly,71,4,3,1,2
2609,2492,Eshana Gulati,18,8,6,1,2
2610,2493,Wazir Kashyap,38,3,6,4,1
2611,2494,Janani Dixit,22,5,1,1,2
2612,2495,Aarav Kakar,62,2,3,2,1
2613,2496,Samarth Sridhar,64,8,5,1,1
2614,2497,Rishi Shan,55,3,2,4,1
2615,2498,Ishani Patla,28,5,5,2,2
2616,2499,Arjun Pandit,30,1,3,4,1
2617,2500,Tristan Deo,30,4,2,5,1
2618,2501,Aayush Majumdar,73,5,1,3,1
2619,2502,Warhi Thakkar,49,1,5,3,2
2620,2503,Vritti Parsa,40,4,4,4,2
2621,2504,Samaksh Kumar,73,2,6,5,1
2622,2505,Sara Narang,59,3,3,1,2
2623,2506,Aradhana Balakrishnan,21,4,7,3,2
2624,2507,Alexander Mukhopadhyay,30,1,3,3,1
2625,2508,Damyanti Buch,49,4,5,1,2
2626,2508,Tamanna Nath,50,6,7,5,2
2627,2509,Chandran Mangat,29,4,4,4,1
2628,2510,Eesha Kapoor,49,8,6,4,2
2629,2511,Ijaya Chaudhry,66,1,2,4,2
2630,2512,Varsha Bhagat,20,3,3,4,2
2631,2513,David Anand,36,4,7,4,1
2632,2514,Ishwar Misra,38,7,6,2,1
2633,2515,Dalbir Shanker,32,2,7,1,1
2634,2516,Diya Sen,38,6,6,5,2
2635,2517,Nathaniel Bhakta,58,5,7,4,1
2636,2518,Zayan Shankar,27,3,7,2,1
2637,2519,Garima Solanki,46,1,7,5,2
2638,2520,Damini Banik,62,3,5,1,2
2639,2521,Lajita Seshadri,28,4,7,2,2
2640,2522,Nidra Mammen,75,4,3,3,2
2641,2523,Finn Kannan,49,2,6,2,1
2642,2524,Isaac Dhar,72,4,2,4,1
2643,2525,Matthew Magar,54,4,4,5,1
2644,2526,Ronith Anne,25,4,2,4,1
2645,2527,Ishanvi Mukherjee,45,5,7,1,2
2646,2528,Sai Khurana,43,7,6,1,2
2647,2529,Bhavna Modi,36,5,2,5,2
2648,2530,Chanchal Mody,24,7,1,3,2
2649,2531,Xalak Kala,52,8,4,5,2
2650,2532,Falguni Sem,58,7,3,3,2
2651,2533,Hiral Nagarajan,20,1,3,4,2
2652,2534,Urvashi Dyal,18,6,2,1,2
2653,2535,Hema Kurian,48,3,7,3,2
2654,2536,Vanya Mangat,22,5,7,1,2
2655,2537,Rohan Hari,43,3,1,4,1
2656,2538,Abhiram Dora,29,9,2,1,1
2657,2539,Rajeshri Bir,62,9,7,3,2
2658,2540,Yashvi Basu,73,8,6,1,2
2659,2541,Yashica Ramesh,27,2,2,3,2
2660,2542,Nisha Khurana,40,8,7,5,2
2661,2543,Panini Randhawa,27,9,4,3,2
2662,2544,Yatin Sangha,33,7,3,1,1
2663,2545,Jhalak Badal,51,8,7,5,2
2664,2545,Mugdha Balakrishnan,63,2,3,3,2
2665,2546,Vyanjana Master,21,8,7,4,2
2666,2547,Bachittar Oommen,26,9,1,3,1
2667,2548,Ronith Mander,52,2,2,3,1
2668,2549,Watika Mutti,71,3,3,5,2
2669,2550,Finn Sha,72,8,3,5,1
2670,2551,Gaurangi Sami,21,1,5,1,2
2671,2552,Fitan Narula,31,7,5,1,1
2672,2553,Niharika D’Alia,62,2,5,1,2
2673,2553,Laban Deshmukh,24,6,4,4,1
2674,2554,Kevin Ramachandran,19,9,2,5,1
2675,2555,Ganga Barad,46,9,1,1,2
2676,2556,Kiaan Ranganathan,39,6,6,2,1
2677,2557,Gautam Prakash,72,7,4,2,1
2678,2558,Falguni Radhakrishnan,35,9,5,2,2
2679,2559,Chakrika Kibe,62,8,3,3,2
2680,2560,Yatan Grewal,22,2,7,3,1
2681,2561,Libni Gokhale,68,2,1,5,2
2682,2562,Dhriti Menon,51,9,2,5,2
2683,2563,Yashvi Agate,21,8,7,1,2
2684,2564,Nisha Sridhar,21,7,2,2,2
2685,2565,Wakeeta Behl,34,8,2,3,2
2686,2566,Max Kara,67,3,1,5,1
2687,2567,Balhaar Kade,34,9,4,2,1
2688,2568,Qarin Dixit,67,3,3,2,1
2689,2569,Rachita Krishnan,42,6,3,3,2
2690,2570,Mahika Wason,44,4,1,4,2
2691,2571,Ikshita Dayal,37,1,1,2,2
2692,2572,Chakradev Saini,25,6,4,4,1
2693,2573,Dakshesh Srinivas,68,3,5,2,1
2694,2574,Ishani Edwin,72,6,1,2,2
2695,2575,Vritti Subramaniam,26,9,3,2,2
2696,2576,Turvi Manda,31,4,5,4,2
2697,2577,Falan Oak,48,6,3,1,1
2698,2578,Brinda Sanghvi,70,3,4,5,2
2699,2579,Nandini Bhatt,30,2,3,3,2
2700,2580,Yadavi Desai,26,3,5,3,2
2701,2581,Saksham Varma,40,6,6,3,1
2702,2582,Laban Shan,51,9,2,3,1
2703,2583,Darika Chakraborty,57,9,4,5,2
2704,2584,Ridhi Khatri,44,2,5,4,2
2705,2585,Manthan Bhandari,41,3,3,1,1
2706,2586,Raksha Sangha,40,4,2,1,2
2707,2587,Fitan Madan,70,1,6,4,1
2708,2588,Vedika Shah,57,8,1,2,2
2709,2589,Gautami Nagi,55,2,6,4,2
2710,2590,Rayaan Handa,21,8,2,1,1
2711,2591,Wyatt Batra,60,8,2,5,1
2712,2592,Aishani Khosla,21,4,4,1,2
2713,2593,Mohammed Dash,19,1,5,2,1
2714,2594,Diya Dalal,35,4,7,1,2
2715,2594,Ikbal Suresh,23,4,7,3,1
2716,2595,Sathvik Rajan,23,2,5,2,1
2717,2596,Avni Parsa,18,1,6,5,2
2718,2597,Triveni Dua,33,3,1,2,2
2719,2598,Bhanumati Choudhry,21,6,1,3,2
2720,2598,Ishwar Tripathi,75,8,3,1,1
2721,2599,Waida Aggarwal,68,3,5,3,2
2722,2600,Praneel Rout,42,1,1,5,1
2723,2601,Riya Bala,24,8,7,1,2
2724,2602,Chameli Jain,20,9,6,3,2
2725,2603,Zilmil Date,67,9,3,5,2
2726,2604,Kala Mall,67,8,4,2,2
2727,2605,Rehaan Bali,46,6,3,2,1
2728,2605,Jack Divan,20,8,6,1,1
2729,2606,Gauri Mall,65,1,6,4,2
2730,2607,Darsh Sathe,63,6,4,1,1
2731,2608,Jeremiah Dube,45,9,1,3,1
2732,2609,Harish Chaudhary,25,1,7,3,1
2733,2610,Aditya Shukla,75,7,7,2,1
2734,2611,Warinder Bawa,23,4,6,2,1
2735,2612,Chaitanya Cherian,68,9,3,1,1
2736,2613,Ekaraj Handa,38,1,5,4,1
2737,2614,Azaan Ghosh,26,6,4,3,1
2738,2615,Isha Sathe,57,5,6,4,2
2739,2616,Advika Patla,75,6,4,1,2
2740,2617,Liam Saini,19,1,1,4,1
2741,2618,Jalsa Savant,57,1,3,3,2
2742,2619,Vrishti Lalla,25,9,6,2,2
2743,2620,Ansh Narayanan,50,2,3,1,1
2744,2621,Fitan Natt,39,2,5,2,1
2745,2622,Falan Madan,73,5,3,5,1
2746,2623,Charita Puri,34,5,6,3,2
2747,2624,Zilmil Ramakrishnan,53,5,5,4,2
2748,2625,Andrew Saraf,42,4,7,2,1
2749,2626,Eta Chand,52,2,4,2,2
2750,2627,Eesha Datta,62,9,7,2,2
2751,2628,Ikbal Srivastava,52,2,7,5,1
2752,2629,Victor Parekh,62,4,7,2,1
2753,2630,Fiyaz Mitra,34,6,5,1,1
2754,2631,Abhiram Mander,42,2,3,2,1
2755,2632,Ishaan Srivastava,30,2,1,2,1
2756,2633,Ria Choudhury,26,3,6,2,2
2757,2634,Qarin Ghose,18,5,5,2,1
2758,2635,Irya Yogi,42,7,5,4,2
2759,2636,Zaid Gokhale,20,1,1,3,1
2760,2637,Dhriti Jain,75,2,5,4,2
2761,2638,Mahika Manda,37,4,5,5,2
2762,2639,Vanya Palla,63,2,5,1,2
2763,2640,Reyansh Kothari,36,1,2,1,1
2764,2641,Maanas Hegde,46,7,3,5,1
2765,2641,Girish Karan,64,8,2,3,1
2766,2642,Yutika Dutt,75,6,5,5,2
2767,2643,Eta Sami,60,1,6,1,2
2768,2644,Inaya Dara,57,3,2,4,2
2769,2645,Ishaan Rastogi,57,2,5,4,1
2770,2646,Christopher Sodhi,21,2,1,5,1
2771,2647,Nicholas Chand,44,5,3,1,1
2772,2648,Veer Basak,55,3,3,2,1
2773,2649,Gavin Lalla,20,9,1,5,1
2774,2650,Anika Gopal,29,8,4,1,2
2775,2651,Udarsh Khare,20,5,5,5,1
2776,2652,William Sani,44,1,7,5,1
2777,2653,Yadavi Mandal,61,6,4,4,2
2778,2654,Noah Nanda,50,4,4,1,1
2779,2655,Zarna Seshadri,54,9,6,5,2
2780,2656,Oliver Gopal,56,4,3,1,1
2781,2657,Karan Narang,34,8,6,4,1
2782,2658,Gaurav Majumdar,19,9,3,2,1
2783,2659,Mohini Buch,56,5,2,5,2
2784,2660,Tara Tella,32,2,3,2,2
2785,2661,Kabir Kumer,22,9,4,1,1
2786,2662,Balvan Tripathi,22,7,5,5,1
2787,2663,Tanmayi Singhal,58,3,7,1,2
2788,2664,Shivansh Misra,26,5,2,2,1
2789,2665,Jack Pant,46,4,6,5,1
2790,2665,Bimala Basu,49,9,1,3,2
2791,2666,Hemang Narayanan,50,6,5,5,1
2792,2667,Charles Vohra,48,6,6,5,1
2793,2668,Hema Singh,39,5,5,5,2
2794,2669,Mugdha Mannan,37,9,5,4,2
2795,2670,Eta Bobal,30,2,4,2,2
2796,2671,Meghana Muni,36,7,3,2,2
2797,2672,Maanas Chandran,52,8,3,1,1
2798,2673,Rudra Bail,55,3,5,1,1
2799,2674,Forum Raghavan,46,4,6,2,2
2800,2675,Bahadurjit Sarkar,68,3,3,4,1
2801,2676,Tejas Kumer,57,8,4,2,1
2802,2677,Quincy Raman,43,2,5,5,1
2803,2678,Megha Aggarwal,74,2,6,4,2
2804,2679,Daksh Mistry,33,1,5,1,1
2805,2680,Bishakha Goel,71,4,1,2,2
2806,2681,Omisha Dutta,63,4,2,1,2
2807,2682,Rachita Shenoy,25,2,5,5,2
2808,2683,Chaaya Hans,46,7,3,5,2
2809,2684,Rohan Jain,27,5,2,4,1
2810,2685,Yashodhara Gole,51,1,4,1,2
2811,2686,Aishani Edwin,49,7,5,5,2
2812,2687,Yamini Bansal,19,7,1,2,2
2813,2687,Samar Talwar,52,1,3,4,1
2814,2688,Akshay Grewal,60,9,6,4,1
2815,2689,Girish Chokshi,19,7,2,1,1
2816,2690,Zehaan Bobal,56,8,4,2,1
2817,2691,Turvi Apte,61,5,1,3,2
2818,2692,Bhavini Walia,61,2,6,3,2
2819,2693,Viraj Sidhu,35,7,3,5,1
2820,2693,Siddharth Sarma,34,7,7,4,1
2821,2694,Chanchal Singhal,23,8,1,4,2
2822,2695,Divya Narula,55,7,4,3,2
2823,2695,Forum Raj,73,2,4,5,2
2824,2696,Ekani Badami,62,3,6,2,2
2825,2697,Dalaja Hari,52,6,4,4,2
2826,2698,Udant Goyal,31,9,5,2,1
2827,2699,Raagini Madan,33,1,5,4,2
2828,2700,Chakrika Kalita,69,6,6,1,2
2829,2701,Aarav Sunder,75,7,5,1,1
2830,2702,Ansh Sur,54,1,6,5,1
2831,2703,Kalpit Rana,51,7,5,1,1
2832,2704,Rachit Narula,72,9,5,4,1
2833,2705,Harita Mane,31,3,6,5,2
2834,2706,Nathan Swamy,63,2,5,5,1
2835,2706,Om Kaur,59,7,7,4,1
2836,2707,Jack Ganguly,28,4,3,2,1
2837,2708,Devansh Mistry,31,3,4,4,1
2838,2709,Quincy Bhatia,42,3,6,5,1
2839,2710,Yachana Kaur,68,6,7,2,2
2840,2711,Aadi Narasimhan,26,2,1,5,1
2841,2712,Xavier Ray,63,5,2,1,1
2842,2713,Vansha Ben,26,7,4,4,2
2843,2714,Raksha Dhillon,62,3,7,4,2
2844,2715,Aditya Chatterjee,22,7,6,1,1
2845,2716,Ekansh Dhaliwal,24,6,1,3,1
2846,2717,Aditya Reddy,73,7,5,4,1
2847,2718,Advaith Devi,18,4,7,1,1
2848,2719,Atharv Oak,22,7,6,4,1
2849,2720,Lopa Chadha,49,7,1,5,2
2850,2721,Imaran Aggarwal,62,8,2,5,1
2851,2722,Sai Dutta,42,2,4,2,2
2852,2723,Nitesh Raval,36,5,5,2,1
2853,2724,Rajata Saha,48,8,5,5,2
2854,2725,Garima Karan,45,5,1,3,2
