VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
2727,3908,Sarthak Ray,57,1,0
2728,3909,Turvi Ben,79,2,0
2729,3912,Bina Mutti,44,3,0
2730,3914,Xavier Pillai,17,3,0
2731,3916,Yasti Gulati,63,3,0
2732,3920,Aarna Brahmbhatt,37,2,0
2733,3923,Bimala Kuruvilla,10,3,0
2734,3924,Wahab Bajwa,34,1,0
2735,3925,Upadhriti Ramakrishnan,7,2,0
2736,3934,Gaurika Kashyap,6,1,0
2737,3934,Dayita Badami,43,3,0
2738,3934,Pahal Thaman,25,1,1
2739,3935,Wazir Sundaram,15,2,0
2740,3936,Eta Jaggi,46,3,0
2741,3939,Neel D’Alia,40,1,0
2742,3939,Ayaan Rege,49,3,0
2743,3942,George Varughese,9,2,0
2744,3943,Indali Rajan,49,3,0
2745,3946,Warjas Hayre,25,3,0
2746,3949,Baghyawati Dua,76,1,0
2747,3949,Aishani Chanda,80,3,0
2748,3951,Neha Mukherjee,77,2,0
2749,3952,Anya Walia,45,3,0
2750,3956,Aarini Gopal,30,3,0
2751,3957,Noah Dey,24,3,0
2752,3958,Pranav Virk,56,3,0
2753,3959,Pushti Iyengar,80,3,0
2754,3960,Harrison Ramanathan,41,2,0
2755,3962,Aadhya Sahni,81,1,0
2756,3963,Chandani Balakrishnan,55,2,0
2757,3966,Bahadurjit Bassi,2,1,0
2758,3966,Ryan Sen,12,2,0
2759,3968,Amrita Bahl,14,2,0
2760,3970,Rajata Vohra,27,1,0
2761,3973,Nilima Mammen,25,2,0
2762,3974,Rachita Varghese,18,1,0
2763,3976,Leela Barad,63,2,0
2764,3978,Dalaja Mander,15,2,0
2765,3980,Sara Ganguly,84,3,0
2766,3981,Triveni Gill,1,1,0
2767,3982,Dev Sathe,1,1,0
2768,3984,Chaaya Sengupta,10,2,0
2769,3987,Faris Chaudhari,7,3,0
2770,3988,Gauri Choudhury,60,2,0
2771,3992,Isaac Chacko,30,1,0
2772,3994,Chandresh Mandal,63,1,0
2773,3995,Pahal Venkatesh,51,3,0
2774,3995,Pratyush Doshi,65,3,0
2775,3996,Advik Sha,20,2,0
2776,3997,Bhavini Goda,57,2,0
2777,3998,Nimrat Buch,45,2,0
2778,4000,Mahika Mahal,29,1,0
2779,4002,Unni Chada,36,1,0
2780,4005,Anya Mukhopadhyay,50,3,0
2781,4006,Jhalak Rout,6,1,0
2782,4009,Keya Mani,18,1,0
2783,4013,Frado Deshpande,27,1,0
2784,4015,Vedant Raj,48,1,0
2785,4018,Sanya Sura,75,3,0
2786,4019,Henry Thakur,46,2,0
2787,4020,Upasna Banerjee,84,1,0
2788,4021,Frado Krish,55,3,0
2789,4023,Jyoti Lal,37,2,0
2790,4025,Jagvi Suri,55,1,0
2791,4026,Noah Sundaram,4,2,0
2792,4027,Saanvi Ramachandran,29,3,0
2793,4029,Netra Varughese,54,2,0
2794,4031,Saumya Contractor,14,2,0
2795,4035,Damini Dora,76,3,0
2796,4039,Lakshmi Keer,75,2,0
2797,4039,Xiti Master,73,1,0
2798,4040,Leena Iyengar,17,2,0
2799,4042,Christopher Badami,48,1,0
2800,4043,Jack Kumar,37,3,0
2801,4047,Jason Kashyap,74,1,0
2802,4047,Urmi Raja,47,3,0
2803,4047,Chaman Korpal,57,1,0
2804,4049,Ekalinga Ganguly,14,2,0
2805,4049,Vedhika Kapur,66,1,0
2806,4049,Gaurika Bhakta,37,1,0
2807,4051,Theodore Sankar,11,3,0
2808,4051,Aarush Hora,7,1,0
2809,4052,Radhika Palla,32,3,0
2810,4053,Wakeeta Yogi,14,3,0
2811,4054,Akshay Gour,67,3,0
2812,4058,Samarth Pal,26,3,0
2813,4059,Warinder Thakur,6,2,0
2814,4061,Udant Agarwal,5,2,0
2815,4062,Advay Chauhan,46,2,0
2816,4063,Vedhika Sastry,44,3,0
2817,4063,Wyatt Kannan,83,1,0
2818,4064,Veer Singhal,33,2,0
2819,4065,Bhanumati Sant,47,2,0
2820,4066,Rishi Sachar,24,1,0
2821,4067,Wridesh Sami,79,2,0
2822,4071,Rachita Amble,52,2,0
2823,4071,Vinaya Kanda,34,1,0
2824,4071,Anay Dani,57,3,1
2825,4072,Oliver Barad,47,2,0
2826,4074,Hredhaan Mall,55,1,0
2827,4075,Leena Subramaniam,32,1,0
2828,4078,Warjas Kapadia,27,1,0
2829,4079,Yashawini Nori,50,2,0
2830,4080,Ansh Keer,25,1,0
2831,4081,Radhika Mani,51,1,0
2832,4083,Oscar Krishna,82,3,0
2833,4084,Reyansh Aurora,6,3,0
2834,4085,Lekha Tandon,9,1,0
2835,4087,Raksha Chahal,38,1,0
2836,4088,Luke Sodhi,7,2,0
2837,4089,Wridesh Rai,35,2,0
2838,4094,Indira Dara,63,2,0
2839,4094,Varenya Ramakrishnan,9,1,0
2840,4095,Oscar Memon,42,2,0
2841,4098,Faraj Kar,37,3,0
2842,4099,Odika Dass,68,2,0
2843,4102,Varenya Ravi,64,2,0
2844,4104,Pratyush Ramaswamy,59,3,0
2845,4105,Harinakshi Gera,74,1,0
2846,4105,Irya Kaur,76,3,0
2847,4106,Banjeet Mitter,38,2,0
2848,4108,Daniel Doctor,40,3,0
2849,4109,Fariq Baral,26,3,0
2850,4111,Aishani Shah,25,2,0
2851,4112,Ucchal Handa,62,2,0
2852,4114,Faraj Tandon,66,2,0
2853,4115,Dakshesh Walla,78,3,0
2854,4116,Sarthak Narayanan,74,2,0
2855,4118,Eshana Sankar,73,1,0
2856,4121,Advik Randhawa,28,3,0
2857,4121,Dalaja Dutt,40,1,0
2858,4121,Udarsh Chandra,26,1,0
2859,4122,Meera Keer,46,1,0
2860,4123,Ishita Toor,22,1,0
2861,4123,Yachana Ahluwalia,19,2,0
2862,4124,Vasudha Ganguly,20,1,0
2863,4126,Kala D’Alia,46,2,0
2864,4126,Riya Bava,68,3,0
2865,4127,Bhavini Golla,52,3,0
2866,4129,Qadim Sarna,14,1,0
2867,4129,Chakrika Sandal,3,1,0
2868,4130,Madhavi Srinivas,9,2,0
2869,4131,Vaishnavi Bhatia,18,2,0
2870,4134,Avi Pingle,45,1,0
2871,4135,Ati Tiwari,78,1,0
2872,4136,Krish Amble,41,2,0
2873,4138,Nilima Dey,61,1,0
2874,4139,Aahana Cheema,48,2,0
2875,4140,Leena Mani,76,2,0
2876,4141,Keya Sodhi,7,3,0
2877,4141,Bhavini Balakrishnan,3,2,0
2878,4142,Tejas Brahmbhatt,55,1,0
2879,4143,Vincent Gala,39,2,0
2880,4143,Maya Taneja,37,3,1
2881,4144,Sathvik Sule,10,2,0
2882,4145,Kevin Golla,62,2,1
2883,4146,Warda Bhavsar,9,3,0
2884,4147,Pratyush Prasad,54,3,0
2885,4149,Omaja Yadav,21,1,0
2886,4149,Jasmit Tella,38,2,0
2887,4150,David Munshi,23,3,0
2888,4150,Udant Madan,66,1,0
2889,4151,Varsha Khurana,83,2,0
2890,4154,Ekiya Gill,8,1,0
2891,4154,Faris Dani,82,2,0
2892,4156,Nimrat Randhawa,43,2,0
2893,4156,Wriddhish Issac,24,3,0
2894,4157,Yamini Bera,77,1,0
2895,4159,Zinal Tata,79,2,1
2896,4160,Nitara Brar,46,1,0
2897,4162,Finn Ghosh,23,2,0
2898,4162,Hardik Hayre,32,1,0
2899,4163,Frederick Kade,72,3,0
2900,4165,Gopal Mangat,30,3,0
2901,4166,Jatin Dyal,80,3,0
2902,4167,Mohammed Ahluwalia,61,3,0
2903,4167,Neelima Ramesh,68,2,0
2904,4168,Qasim Sarna,24,2,0
2905,4170,Tripti Talwar,14,2,0
2906,4173,Fiyaz Seth,2,1,0
2907,4175,Garima Chandran,77,2,0
2908,4175,Nihal Lata,19,2,0
2909,4177,Ansh Seshadri,59,2,0
2910,4179,Jasmit Barman,62,1,0
2911,4180,Watika Grewal,76,2,0
2912,4181,Sara Chokshi,69,1,0
2913,4182,Charles Oza,77,2,0
2914,4183,Hema Warrior,6,2,0
2915,4185,Lajita Raghavan,37,1,0
2916,4186,Ranveer Swaminathan,21,3,0
2917,4188,Atharv Nagarajan,23,2,0
2918,4189,Laban Golla,37,3,0
2919,4189,Nandini Gulati,78,2,0
2920,4195,Oni Dutta,38,2,0
2921,4196,Neel Agrawal,70,1,0
2922,4198,Bimala Bora,40,1,0
2923,4200,Qabil Oommen,16,3,0
2924,4200,Karan Dube,84,1,0
2925,4201,Kalpit Ghosh,63,3,0
2926,4202,Dev De,65,1,0
2927,4202,Orinder Borah,32,3,0
2928,4204,Upma Anand,19,3,0
2929,4205,Sanaya Saran,29,3,0
2930,4209,Oliver Chadha,79,2,0
2931,4210,Naveen Johal,30,1,0
2932,4213,Yashica Goswami,53,3,0
2933,4214,Shivansh Talwar,75,2,0
2934,4214,Amrita Warrior,25,3,0
2935,4216,Madhavi Balan,13,1,0
2936,4216,Mitesh Sharaf,49,2,0
2937,4216,Anay Srivastava,15,3,1
2938,4218,Inaya Bawa,73,1,0
2939,4218,Wishi Pandya,35,3,0
2940,4219,Ojas Ganesh,35,3,0
2941,4219,Naveen Bhandari,31,1,0
2942,4222,Keya Ratta,78,1,0
2943,4223,Chatresh Sundaram,23,2,0
2944,4224,Fitan Ganesh,66,2,0
2945,4225,Turvi Dube,26,2,0
2946,4226,Utkarsh Hora,70,3,0
2947,4229,Max Agrawal,34,2,0
2948,4231,Shivani Sinha,15,2,0
2949,4232,Mohini Karnik,49,2,0
2950,4233,Faras Dhaliwal,70,2,0
2951,4235,Ucchal Vala,41,1,0
2952,4236,Widisha Divan,25,1,0
2953,4239,Jacob Rao,54,3,0
2954,4241,Ekaraj Luthra,35,2,0
2955,4242,Yochana Sampath,25,3,0
2956,4244,Alka Varughese,56,3,0
2957,4244,Neha Chandra,43,2,0
2958,4245,Ekantika Srinivas,79,2,0
2959,4246,Yahvi Pradhan,6,3,0
2960,4247,Agastya Natarajan,32,1,0
2961,4249,Rushil Rattan,14,3,0
2962,4249,William Brar,39,2,0
2963,4249,Xavier Muni,81,1,0
2964,4250,Brijesh Atwal,4,2,0
2965,4251,Nachiket Nagy,85,1,0
2966,4251,Oscar Parmer,73,1,0
2967,4251,Lakshmi Mittal,58,3,0
2968,4256,Warjas Agate,22,3,0
2969,4257,Suhani Kara,76,1,0
2970,4257,Dev Kala,44,3,0
2971,4258,Barkha Sen,33,1,0
2972,4259,Upma Sane,66,1,0
2973,4260,Warjas Vasa,34,1,0
2974,4261,Lakshmi Sama,82,2,0
2975,4261,Vidhi Garg,81,3,0
2976,4262,Ayush Jha,67,1,0
2977,4267,Yochana Patel,53,2,0
2978,4268,Lucky Om,56,3,0
2979,4271,Liam Iyer,56,3,0
2980,4271,Bishakha Hora,11,3,0
2981,4272,Odika Madan,66,1,0
2982,4275,Michael Borah,47,2,0
2983,4278,Samuel Sarraf,33,2,0
2984,4281,Reyansh Mutti,26,3,0
2985,4282,Warda Narasimhan,74,2,0
2986,4283,Omya Saini,19,2,0
2987,4286,Ekani Vasa,15,3,0
2988,4288,Aditya Cheema,62,3,0
2989,4292,Chaitaly Jha,57,3,0
2990,4292,Vedhika Pant,77,2,0
2991,4293,Jagat Chandra,57,1,0
2992,4294,Jairaj Ramachandran,59,1,0
2993,4294,Madhav Kothari,61,2,0
2994,4296,Ayaan Shankar,65,3,0
2995,4297,Urishilla Saran,73,3,0
2996,4299,Eta Devi,60,3,0
2997,4301,Dayita Raghavan,52,2,0
2998,4301,Yochana Mittal,68,2,0
2999,4302,Mitali Bansal,79,1,0
3000,4308,Ayaan Oak,83,3,0
3001,4308,Onkar Ramachandran,59,1,0
3002,4309,Eiravati Kade,8,2,0
3003,4310,Farhan Ganesh,43,2,0
3004,4314,Kashvi Pingle,30,3,0
3005,4319,Yashawini Mangat,80,1,0
3006,4319,Wridesh Master,33,3,0
3007,4320,Madhavi Rajan,63,1,0
3008,4321,Amol Walia,35,2,0
3009,4322,Pranav Yadav,25,2,0
3010,4323,Shivansh Narula,82,3,0
3011,4324,Guneet Suresh,80,1,0
3012,4324,Daksh Arya,66,3,0
3013,4327,Pranav Bir,44,3,0
3014,4330,Amrita Srinivasan,12,3,0
3015,4330,Daksha Kant,85,1,0
3016,4330,Leena D’Alia,84,1,0
3017,4332,Vrishti Dani,49,1,0
3018,4334,Ayushman Kade,23,3,0
3019,4335,Ucchal Dutta,48,1,0
3020,4337,Devansh Singhal,73,3,0
3021,4337,Harini Baria,67,3,0
3022,4341,Eiravati Kamdar,14,1,0
3023,4342,Timothy Pradhan,74,1,0
3024,4344,Victor Balay,8,1,0
3025,4345,Advik Maharaj,40,3,0
3026,4346,Ishita Lalla,61,1,0
3027,4347,Chakradhar Cheema,18,2,0
3028,4348,Manan Sarraf,59,2,0
3029,4348,Unnati Garde,36,2,0
3030,4349,Zaid Narayan,24,1,0
3031,4350,Rohan Dutta,85,3,0
3032,4351,Agastya Apte,33,2,0
3033,4351,Kiaan Dugal,36,1,0
3034,4352,Falguni Bajwa,31,1,0
3035,4355,Dhruv Lal,5,2,0
3036,4357,Ishanvi Deol,70,1,0
3037,4358,Ekavir Jain,26,1,0
3038,4360,Rehaan Puri,69,2,0
3039,4362,Pranav Kala,30,3,0
3040,4363,Amrita Kara,53,2,0
3041,4363,Sanya Uppal,61,1,0
3042,4363,Suhani Chowdhury,8,2,0
3043,4364,Manan Sandhu,55,3,0
3044,4365,Aditya Mody,56,1,0
3045,4365,Yadavi Vaidya,76,1,0
3046,4368,Kashvi Goyal,5,2,0
3047,4370,Tarak Patel,39,2,0
3048,4371,Lucky Kalla,20,3,0
3049,4372,Onveer Suri,19,1,0
3050,4373,Eshana Sankaran,24,3,0
3051,4374,Rayaan Raman,37,1,0
3052,4376,Falak Sha,36,3,0
3053,4376,Jalsa Banerjee,54,2,0
3054,4380,Abhimanyu Sule,49,1,1
3055,4381,Alexander Zacharia,21,1,0
3056,4385,Samesh Baria,63,2,0
3057,4386,Ranbir Nori,69,1,0
3058,4388,Farhan Gala,81,3,0
3059,4389,Urvashi Basak,79,1,0
3060,4391,Amruta Gour,61,3,0
3061,4392,Vihaan Khurana,42,1,0
3062,4393,Yadavi Sur,35,3,0
3063,4394,Sachi Dhillon,23,2,0
3064,4394,Jalsa Mani,83,2,0
3065,4396,Vedant Ganguly,66,2,0
3066,4397,Jhalak Chander,81,1,0
3067,4398,Ishaan Hans,39,3,0
3068,4399,Adya Sarkar,70,1,0
3069,4400,Karan Vora,8,2,0
3070,4400,Xiti Prabhakar,34,3,0
3071,4403,Ikbal Atwal,21,3,0
3072,4403,Kamya Dash,68,3,0
3073,4416,Ekbal Hayer,15,2,0
3074,4417,Jai Bhandari,28,3,0
3075,4419,Nicholas Bhavsar,52,1,0
3076,4422,Aarush Singh,29,3,0
3077,4425,Aashi Batta,60,1,0
3078,4427,Radhika Pillai,8,3,0
3079,4428,Hitesh Gara,9,1,0
3080,4429,Parth Chand,21,2,0
3081,4430,Indali Krishnamurthy,81,1,0
3082,4432,Shaurya De,32,2,0
3083,4432,Urishilla Mahal,73,2,0
3084,4434,Vritti Ranganathan,68,1,0
3085,4436,Reva Kade,3,3,0
3086,4437,Anusha Din,56,3,0
3087,4438,Niharika Borah,4,1,0
3088,4439,Advika Madan,32,1,0
3089,4442,Naksh Mistry,79,2,0
3090,4443,Isaac Rau,50,1,0
3091,4447,Vasana Salvi,63,1,0
3092,4448,Sanaya Shere,10,1,0
3093,4451,Xiti Mahajan,33,3,0
3094,4452,Leena Raghavan,44,2,1
3095,4454,Priya Mander,14,1,0
3096,4454,Chanchal Merchant,30,1,0
3097,4457,Saumya Dora,62,3,0
3098,4459,Edhitha Raja,12,2,0
3099,4460,Kashish Dani,10,2,0
3100,4461,Yoshita Gara,17,1,0
3101,4464,Radha Bir,80,2,0
3102,4468,Hemang Acharya,82,1,0
3103,4469,Prisha Talwar,39,2,0
3104,4471,Zayan Dani,5,2,0
3105,4472,Aarini Pathak,8,2,0
3106,4473,Wriddhish Sundaram,62,3,0
3107,4474,Viraj Deol,80,1,0
3108,4475,Aarini Sachdev,55,2,0
3109,4475,Keya Arya,75,1,0
3110,4477,Imaran Sekhon,32,2,0
3111,4478,Zinal Sha,44,3,0
3112,4479,Ekta Balay,3,3,0
3113,4481,Gaurang Dutta,29,3,0
3114,4482,Farhan Brar,37,1,0
3115,4483,Warinder Kalita,24,2,0
3116,4485,Ucchal Nayar,65,3,0
3117,4487,Udyati Cheema,25,1,0
3118,4488,Geetika Chakrabarti,61,3,0
3119,4490,Prisha Sant,41,3,0
3120,4494,Eiravati Sharma,74,2,0
3121,4495,Dev Bora,10,2,0
3122,4497,Yahvi Vyas,9,2,0
3123,4498,Harita Sankar,82,3,0
3124,4499,Anmol Bajaj,20,1,0
3125,4499,Shaurya Ratti,68,3,0
3126,4500,Irya Kunda,66,2,0
3127,4502,Meera Savant,61,3,0
3128,4502,Gaurang Choudhary,68,2,0
3129,4503,Frederick Batta,29,1,0
3130,4504,Vyanjana Ramesh,18,3,0
3131,4504,Harish Chatterjee,24,3,0
3132,4505,Udarsh Nagy,25,2,0
3133,4506,Nandini Bhatti,64,1,0
3134,4509,Idika Saran,14,2,0
3135,4509,Zayyan Kalla,49,1,0
3136,4510,Isaac Pandya,16,1,0
3137,4510,Timothy Tailor,44,2,0
3138,4511,Ijaya Dhawan,58,1,0
3139,4512,Bhavika Saran,81,1,0
3140,4512,Jeet Thaman,54,3,0
3141,4517,Sarthak Loyal,57,2,0
3142,4518,Chakradhar Loyal,66,3,0
3143,4519,Janaki Manne,73,1,0
3144,4520,Yahvi Bansal,66,2,0
3145,4521,Tanish Chaudhuri,14,3,0
3146,4522,Sai Pandya,22,3,0
3147,4524,Aarush Ahuja,39,2,0
3148,4532,Aishani Rau,81,2,0
3149,4533,Bina Bawa,19,1,0
3150,4535,Garima Ghose,41,3,0
3151,4535,Ishanvi Sastry,49,1,0
3152,4536,Madhav Sane,53,2,0
3153,4537,Edhitha Sachar,17,2,0
3154,4538,Gavin Seth,19,2,0
3155,4539,Gautam Rao,8,2,0
3156,4540,Om Din,33,1,0
3157,4543,Neel Rajan,39,1,0
3158,4545,Madhav Naik,38,1,0
3159,4546,Timothy Bhavsar,69,1,0
3160,4546,Nimrat Peri,64,1,0
3161,4547,Jai Chhabra,33,1,0
3162,4552,Raksha Sachar,42,3,0
3163,4553,Gaurangi D’Alia,71,2,0
3164,4555,Upkaar Seshadri,55,1,0
3165,4558,Rachit Kanda,75,3,0
3166,4561,Samuel Bhatti,84,2,0
3167,4564,Ishaan Solanki,54,1,0
3168,4564,Jeremiah Chand,29,1,0
3169,4564,Oeshi Dash,48,3,0
3170,4565,Unnati Kari,22,2,0
3171,4566,Wridesh Oommen,17,3,0
3172,4566,Tarak Bassi,18,2,0
3173,4567,Ekbal Manne,34,3,1
3174,4568,Diya Badami,27,1,0
3175,4571,Manan Bala,11,1,0
3176,4574,Samar Krishna,51,2,0
3177,4575,Chavvi Khurana,60,1,0
3178,4577,Divya Parmer,47,3,0
3179,4579,Ronith De,53,1,0
3180,4582,Peter Joshi,13,2,0
3181,4582,Upma Barman,29,2,0
3182,4583,Ishita Mane,65,3,0
3183,4584,Jalsa Pradhan,66,3,0
3184,4586,Krishna Kale,21,2,0
3185,4587,Faris Gill,59,3,0
3186,4588,Naveen Chana,67,1,0
3187,4588,Frado Dhawan,17,2,0
3188,4589,Upasna Mani,28,3,0
3189,4592,Jonathan Salvi,16,2,0
3190,4593,Ryan Mani,33,1,0
3191,4594,Umang Virk,57,1,0
3192,4595,Bachittar Kashyap,6,3,0
3193,4595,Ekta Narasimhan,40,1,0
3194,4598,Joshua Ganesan,54,3,0
3195,4601,Madhav Karpe,12,1,0
3196,4602,Geetika Parikh,78,2,0
3197,4603,Arunima Menon,7,2,0
3198,4605,Omya Arya,39,2,0
3199,4608,Meghana Muni,56,3,0
3200,4610,Yoshita Date,81,1,1
3201,4613,Falan Sehgal,61,3,0
3202,4613,Samarth Chander,66,1,0
3203,4616,Aarush Hayer,27,3,0
3204,4620,Rachita Dhawan,72,3,0
3205,4622,Ranveer D’Alia,20,2,0
3206,4623,Jagat Dhaliwal,83,1,0
3207,4623,Hritik Ramaswamy,11,2,0
3208,4624,Faris Mani,29,3,0
3209,4625,Anamika Vyas,41,1,0
3210,4625,Gagan Hans,47,3,0
3211,4628,Saksham Edwin,42,2,0
3212,4628,Ekaraj Mander,66,2,0
3213,4628,Ayush Desai,26,2,1
3214,4630,Ikbal Narula,80,1,0
3215,4631,Samar Sharaf,42,2,0
3216,4633,Tamanna Pillai,18,1,0
3217,4633,Maanas Dua,10,1,0
3218,4633,Rajata Som,43,2,0
3219,4634,Chakradev Murty,81,3,0
3220,4635,Christopher Nazareth,42,1,0
3221,4638,Rushil Saran,36,3,0
3222,4639,Aryan Kant,8,2,0
3223,4640,Xiti Morar,37,3,0
3224,4642,Bhavika Rajagopal,9,2,0
3225,4644,Frado Saha,39,3,0
3226,4646,Devansh Baria,78,3,0
3227,4647,Warhi Kothari,26,2,0
3228,4648,Xavier Guha,80,2,0
3229,4652,Raagini Patla,73,1,0
3230,4652,Charvi Das,5,2,0
3231,4652,Chakrika Vig,61,2,0
3232,4653,Hemal Walia,46,2,0
3233,4656,Chatresh Chand,60,1,0
3234,4658,Vaishnavi Deshmukh,43,2,1
3235,4660,Darika Chaudhry,11,3,0
3236,4662,Vamakshi Deep,58,1,0
3237,4664,Qabil Narula,22,1,0
3238,4666,Isha Barman,38,2,0
3239,4669,Bakhshi Venkataraman,60,3,0
3240,4670,Ekaraj Mitter,58,1,0
3241,4670,Jalsa Minhas,51,3,0
3242,4671,Balhaar Taneja,35,2,0
3243,4672,Ishani Gole,43,2,0
3244,4674,Sudiksha Saraf,76,2,0
3245,4675,Orinder Basak,24,2,0
3246,4677,Nicholas Subramanian,45,1,0
3247,4679,Aadi Keer,30,1,0
3248,4680,Mitali Setty,51,1,0
3249,4684,Aachal Sami,1,2,1
3250,4685,Leena Chana,35,1,0
3251,4688,Bhavani Apte,8,2,0
3252,4688,Ucchal Gandhi,82,3,0
3253,4689,Dhruv Char,10,1,0
3254,4690,Jyoti Cheema,4,1,0
3255,4690,Gunbir Ganesh,36,2,0
3256,4690,Reyansh Saini,63,1,0
3257,4691,Saksham Din,30,3,0
3258,4691,Hardik Peri,65,3,0
3259,4692,Chavvi Chakraborty,48,2,0
3260,4694,Radha Mitra,78,3,0
3261,4696,Dalbir Patil,7,3,0
3262,4697,Jagdish Banerjee,7,2,0
3263,4698,Yagnesh Maharaj,31,1,0
3264,4701,Chaitaly Barad,30,2,0
3265,4705,Baljiwan Bhalla,10,3,0
3266,4706,Zaitra Rege,38,3,0
3267,4708,Jairaj Kant,32,1,0
3268,4709,Christopher Patel,36,1,0
3269,4712,Viraj Narula,22,1,0
3270,4712,Udarsh Dutt,33,1,0
3271,4713,Lekha Nadig,50,2,0
3272,4714,Anirudh Misra,20,3,0
3273,4715,Bhavini Ratta,30,3,0
3274,4715,Balhaar Sheth,41,2,0
3275,4716,Nidhi Ranganathan,2,1,0
3276,4716,Rachana Kumar,46,1,0
3277,4717,Keya Lall,21,1,0
3278,4719,Yatan Buch,50,2,0
3279,4720,Daksh Chandran,53,2,0
3280,4721,Vedhika Yadav,69,1,0
3281,4722,Arunima Lanka,36,3,0
3282,4723,Ikshita Murthy,49,3,0
3283,4724,Adweta Raj,30,3,0
3284,4725,Shivansh Hayer,5,2,0
3285,4727,Quincy Sankaran,64,3,0
3286,4734,Vanya Wali,48,3,1
3287,4735,Harini Mangal,66,1,0
3288,4736,Pratyush Barad,2,1,0
3289,4737,Isaiah Mangat,32,2,0
3290,4738,Odika Bumb,18,1,0
3291,4738,Falguni Sha,21,3,0
3292,4740,Peter Kurian,63,3,0
3293,4741,Jackson Chaudhuri,46,1,0
3294,4742,Harsh Sampath,47,3,0
3295,4744,Rushil Mander,58,2,0
3296,4744,Amaira Upadhyay,75,3,0
3297,4744,Darika Walla,24,3,0
3298,4745,Theodore Pathak,54,1,0
3299,4746,Yochana Shan,70,1,0
3300,4747,Manbir Handa,59,3,0
3301,4748,Eiravati Bhatti,24,1,0
3302,4751,Xiti Bala,78,2,0
3303,4752,Amruta Balay,19,1,0
3304,4754,Diya Natt,64,3,0
3305,4758,Inaya Bhatti,31,2,0
3306,4759,Zaid Jayaraman,3,2,0
3307,4760,Ayushman Bhatt,51,1,0
3308,4762,Manya Saha,42,3,0
3309,4762,Ganga Mander,53,2,0
3310,4763,Bachittar Barad,82,1,0
3311,4764,Henry Toor,40,2,0
3312,4769,Reva Ravel,12,1,0
3313,4770,Warda Iyer,83,3,0
3314,4771,Vincent Sagar,10,2,1
3315,4771,Frederick Rege,74,3,0
3316,4772,Ekalinga Gola,39,2,0
3317,4773,Banjeet Magar,44,3,0
3318,4774,Qarin Chaudry,30,1,0
3319,4775,Damini Bhargava,75,3,0
3320,4778,Zaitra Kale,3,1,0
3321,4779,Jason Reddy,78,1,0
3322,4780,Mohini Kapoor,21,1,0
3323,4782,Ayushman Subramanian,20,1,0
3324,4783,Gaurangi Mishra,20,2,0
3325,4784,Krisha Mall,47,1,0
3326,4785,Zehaan Chawla,30,3,0
3327,4786,Rehaan Hari,18,1,0
3328,4789,Parth Kurian,69,1,0
3329,4789,Varsha Bobal,23,2,0
3330,4792,Shivansh Ramanathan,71,1,0
3331,4792,Jagvi Mukhopadhyay,66,3,0
3332,4794,Chaitanya Tiwari,77,2,0
3333,4796,Jeevika Pandit,59,2,0
3334,4797,Bhavini Sankar,81,3,0
3335,4798,Qasim Verma,77,3,0
3336,4799,Gabriel Sangha,63,2,0
3337,4801,Ekapad Mahajan,3,2,0
3338,4802,Xiti Gaba,6,2,0
3339,4809,Garima Pillai,82,2,0
3340,4812,Bina Dey,79,3,0
3341,4814,Jagvi Oza,9,2,0
3342,4815,Tejas Menon,53,2,0
3343,4816,Yagnesh Zachariah,83,1,0
3344,4816,Abhiram Bhandari,22,3,0
3345,4816,Vrishti Bhagat,30,1,0
3346,4817,Isha Menon,4,3,0
3347,4818,Upadhriti Manda,73,1,0
3348,4820,Ansh Borde,77,2,0
3349,4821,Tejas Handa,20,3,0
3350,4825,Akshay Arya,32,2,0
3351,4826,Kritika Menon,13,3,0
3352,4826,Advaith Sarna,80,2,0
3353,4827,Advik Lal,52,2,0
3354,4830,Sachi Nigam,24,1,0
3355,4833,Harini Trivedi,68,3,0
3356,4834,Brinda Bakshi,14,2,0
3357,4836,Akshay Raghavan,73,3,0
3358,4836,Ishita Bhandari,55,2,0
3359,4837,Raagini Gara,30,2,0
3360,4840,Nathaniel Kadakia,84,1,1
3361,4844,Manbir Sridhar,6,3,0
3362,4847,Girish Dubey,20,1,0
3363,4848,Manan Dhawan,77,2,0
3364,4852,Charan Prasad,15,3,0
3365,4852,Yashoda Amble,85,2,0
3366,4855,Logan Kadakia,2,2,0
3367,4857,Yuvraj Karnik,15,2,1
3368,4858,Jeet Jhaveri,54,3,0
3369,4860,Advaith Nigam,19,3,0
3370,4861,Unni Kothari,30,1,0
3371,4865,Girindra Pillai,82,2,0
3372,4867,Hardik Keer,22,3,0
3373,4869,Thomas Vig,4,1,0
3374,4869,Pahal Vala,36,1,1
3375,4870,Ethan Kota,34,3,0
3376,4870,Zansi D’Alia,38,1,0
3377,4870,Jackson Shanker,43,1,0
3378,4872,Chaitanya Bail,12,2,0
3379,4874,Azaan Agate,19,1,0
3380,4874,Patrick Kamdar,85,3,0
3381,4877,Laksh Mukhopadhyay,51,2,0
3382,4879,Lohit Krishna,38,1,0
3383,4881,Vrishti Shah,45,1,0
3384,4882,Anay Saini,83,3,0
3385,4883,Qabil Sood,57,3,0
3386,4883,Ucchal Suri,67,2,0
3387,4887,Tara Mallick,12,2,0
3388,4888,Januja Saini,9,1,0
